YEAR,DAY_MONTH,TIME24HR,VESSEL,CRUISE,HAUL,HAULJOIN,SPECIES_CODE,WEIGHT,NUMBER_FISH,SUBSAMPLE_CODE,DURATION,DISTANCE_FISHED,NET_WIDTH,STATIONID,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE
2016,11-Jun,14:29:20,162,201601,52,-15288,21740,75.218,178,NA,0.501,2.793,15.77,I-06,10,57.66271,57.65484,-164.59384,-164.63818,55,9.2,5.5
2016,11-Jun,17:05:12,162,201601,53,-15289,21740,596.186,1018,NA,0.512,2.896,16.189,H-06,31,57.34424,57.32141,-164.60647,-164.58331,66,9.1,4.8
2016,12-Jun,7:06:42,162,201601,54,-15290,21740,232.941,386,NA,0.509,2.798,16.27,H-07,31,57.33349,57.30837,-163.99768,-163.99455,62,9.4,4.9
2016,12-Jun,9:26:06,162,201601,55,-15291,21740,195.708,373,NA,0.499,2.798,15.75,G-07,31,57.01783,56.99358,-164.03588,-164.04825,68,9.4,4.7
2016,12-Jun,11:52:32,162,201601,56,-15292,21740,27.759,48,NA,0.501,2.771,15.8,G-06,31,56.98825,56.9641,-164.59095,-164.60223,70,9.4,4.8
2016,12-Jun,14:14:42,162,201601,57,-15293,21740,274.913,508,NA,0.5,2.779,16.808,F-06,31,56.68684,56.66697,-164.57903,-164.55154,75,9.7,4.7
2016,13-Jun,7:25:16,162,201601,58,-15294,21740,304.678,549,NA,0.514,2.859,16.84,F-07,31,56.67186,56.64691,-164.02096,-164.03232,75,9.7,4.8
2016,13-Jun,9:53:08,162,201601,59,-15295,21740,253.305,359,NA,0.507,2.823,16.931,E-07,31,56.34304,56.31895,-164.03106,-164.04555,86,9.7,4.7
2016,13-Jun,12:17:10,162,201601,60,-15296,21740,57.309,105,NA,0.506,2.797,16.675,E-06,31,56.32133,56.29748,-164.55633,-164.57075,87,9.6,4.7
2016,13-Jun,14:51:42,162,201601,61,-15297,21740,604.641,1113,NA,0.505,2.804,17.131,D-06,31,56.00578,55.98068,-164.58206,-164.57737,93,9.5,4.7
2016,13-Jun,17:15:14,162,201601,62,-15298,21740,221.22,433,NA,0.52,2.878,16.785,D-07,31,55.99116,55.981,-164.05893,-164.01659,91,9.8,4.7
2016,14-Jun,7:09:17,162,201601,63,-15299,21740,288.561,548,NA,0.457,2.552,16.585,C-06,31,55.66055,55.6395,-164.58028,-164.5641,97,9.6,5.6
2016,14-Jun,10:06:09,162,201601,64,-15300,21740,3.06,5,NA,0.5,2.821,16.47,C-07,31,55.68883,55.71383,-163.98502,-163.99278,94,9.8,4.8
2016,15-Jun,7:06:27,162,201601,69,-15305,21740,37.6,65,NA,0.506,2.824,16.596,B-07,31,55.33672,55.33641,-164.02167,-164.06609,80,9.4,6.3
2016,15-Jun,9:31:45,162,201601,70,-15306,21740,95.852,155,NA,0.497,2.754,16.706,B-06,31,55.32014,55.2975,-164.54125,-164.55888,102,8.7,5.5
2016,15-Jun,11:36:32,162,201601,71,-15307,21740,188.956,287,NA,0.52,2.859,15.492,A-06,31,55.05802,55.03551,-164.56774,-164.58938,64,8.4,6.7
2016,15-Jun,14:12:47,162,201601,72,-15308,21740,484.358,801,NA,0.504,2.803,16.31,A-05,50,54.99758,54.98574,-165.13454,-165.17316,111,9.1,5.1
2016,15-Jun,16:54:06,162,201601,73,-15309,21740,97.095,186,NA,0.494,2.816,15.442,Z-05,31,54.69079,54.66873,-165.12298,-165.14443,83,7.7,5.7
2016,19-Jun,7:41:14,162,201601,74,-15377,21740,61.5,96,NA,0.518,2.81,16.232,A-04,50,54.99372,55.017,-165.75198,-165.76914,130,8,4.5
2016,19-Jun,10:31:09,162,201601,75,-15378,21740,68.794,106,NA,0.502,2.824,18.039,B-04,50,55.30596,55.33126,-165.78965,-165.79374,121,8.1,4.9
2016,19-Jun,13:25:20,162,201601,76,-15379,21740,2.76,4,NA,0.501,2.792,18.378,C-04,50,55.65956,55.68455,-165.80587,-165.81045,117,9.3,5
2016,22-Jun,7:59:22,162,201601,77,-15380,21740,18.68,26,NA,0.504,2.745,18.256,B-01,50,55.33631,55.3487,-167.57479,-167.53741,149,8.2,4.6
2016,22-Jun,10:49:06,162,201601,78,-15381,21740,1.778,3,NA,0.499,2.747,18.323,B-02,50,55.34528,55.34732,-166.97283,-166.92975,139,9.1,4.7
2016,22-Jun,13:27:55,162,201601,79,-15382,21740,2.36,4,NA,0.49,2.719,18.376,C-02,50,55.6461,55.67051,-166.98585,-166.98857,135,9,4.7
2016,22-Jun,16:16:05,162,201601,80,-15383,21740,340.76,610,NA,0.511,2.847,18.396,D-02,50,55.98868,56.01426,-167.0107,-167.00834,134,9.1,4.7
2016,23-Jun,7:28:40,162,201601,81,-15384,21740,5.04,6,NA,0.511,2.769,18.187,C-01,50,55.66608,55.66837,-167.56132,-167.60506,136,8.8,4.6
2016,23-Jun,10:38:56,162,201601,82,-15385,21740,79.16,97,NA,0.492,2.678,18.117,C-18,50,55.66384,55.68788,-168.19127,-168.18817,136,8.4,4.3
2016,23-Jun,13:23:32,162,201601,83,-15386,21740,43.76,49,NA,0.507,2.751,17.753,D-18,50,55.98219,56.00574,-168.22362,-168.23719,150,8.3,4.4
2016,24-Jun,7:12:18,162,201601,85,-15388,21740,8.68,9,NA,0.488,2.706,18.082,E-02,50,56.32202,56.33769,-167.04672,-167.01331,114,8.8,4.9
2016,24-Jun,11:03:46,162,201601,86,-15389,21740,579.282,1095,NA,0.513,2.824,17.856,F-02,31,56.64398,56.6662,-167.07443,-167.05215,96,8.7,4.8
2016,24-Jun,13:59:02,162,201601,87,-15390,21740,104.946,147,NA,0.509,2.758,16.455,G-02,31,56.98571,57.01052,-167.09865,-167.09701,74,8.8,4.4
2016,24-Jun,16:57:33,162,201601,88,-15391,21740,160.771,269,NA,0.504,2.72,16.219,H-02,31,57.32106,57.34491,-167.13977,-167.14981,70,8.7,4
2016,25-Jun,7:09:12,162,201601,89,-15392,21740,398.665,714,NA,0.505,2.721,16.361,J-02,31,57.99243,57.96821,-167.17215,-167.16538,64,8.6,4.8
2016,25-Jun,9:56:27,162,201601,90,-15393,21740,454.092,900,NA,0.496,2.74,16.263,I-02,31,57.67487,57.6652,-167.11014,-167.15228,68,8.8,4.4
2016,25-Jun,13:08:36,162,201601,91,-15394,21740,657.95,1265,NA,0.504,2.756,15.33,I-01,31,57.67417,57.65439,-167.72976,-167.75757,69,8.5,4.7
2016,25-Jun,15:45:54,162,201601,92,-15395,21740,637.273,1005,NA,0.501,2.726,16.142,H-01,31,57.34183,57.31734,-167.73505,-167.73252,73,8.8,4.3
2016,26-Jun,7:08:58,162,201601,93,-15396,21740,57.117,98,NA,0.513,2.802,16.405,G-01,31,57.00229,56.97712,-167.70483,-167.70737,78,8.8,4.5
2016,26-Jun,9:37:46,162,201601,94,-15397,21740,171.18,241,NA,0.506,2.774,17.374,F-01,31,56.68381,56.65899,-167.66954,-167.66466,101,9,4.8
2016,26-Jun,12:12:34,162,201601,95,-15398,21740,1.64,2,NA,0.515,2.782,17.901,E-01,50,56.35369,56.3291,-167.65549,-167.64707,129,9.3,4.7
2016,26-Jun,14:51:11,162,201601,96,-15399,21740,0.6,1,NA,0.507,2.763,17.072,E-18,50,56.33235,56.33646,-168.19087,-168.23485,151,9.4,4.6
2016,27-Jun,7:07:20,162,201601,97,-15400,21740,42.92,56,NA,0.503,2.752,16.187,F-19,32,56.66059,56.67633,-168.90882,-168.87424,101,8.9,4.8
2016,27-Jun,9:51:29,162,201601,98,-15401,21740,181.2,254,NA,0.512,2.81,16.821,GF1918,32,56.82686,56.84488,-168.60917,-168.64139,97,9,4.6
2016,27-Jun,12:39:55,162,201601,99,-15487,21740,7.172,55,NA,0.519,2.818,16.665,G-19,32,56.98566,57.00249,-168.91218,-168.94678,80,8.9,4.7
2016,27-Jun,15:16:55,162,201601,100,-15488,21740,1.054,4,NA,0.523,2.861,16.605,HG1918,32,57.1517,57.16701,-168.64739,-168.60946,77,9.5,4.6
2016,27-Jun,17:48:33,162,201601,101,-15489,21740,7.846,14,NA,0.5,2.755,15.736,H-19,42,57.30993,57.33308,-168.97442,-168.99079,70,9.7,4.8
2016,28-Jun,7:10:10,162,201601,102,-15490,21740,81.654,119,NA,0.502,2.722,15.006,IH1918,42,57.48281,57.50552,-168.74349,-168.76048,71,9.4,4.7
2016,28-Jun,9:32:24,162,201601,103,-15482,21740,208.987,325,NA,0.506,2.811,15.556,I-19,42,57.66048,57.68519,-169.03608,-169.04618,69,9.4,4.5
2016,28-Jun,11:52:32,162,201601,104,-15481,21740,128.177,231,NA,0.502,2.794,16.187,JI1918,42,57.8169,57.83906,-168.71986,-168.74202,71,9.2,4.1
2016,28-Jun,14:32:33,162,201601,105,-15483,21740,98.593,164,NA,0.504,2.766,16.079,JI2019,42,57.83872,57.83461,-169.31952,-169.36534,66,9.5,4.6
2016,29-Jun,7:08:29,162,201601,106,-15484,21740,5175.058,9644,NA,0.349,1.917,16.721,I-21,42,57.66813,57.66499,-170.32607,-170.29457,73,9.4,4.6
2016,29-Jun,10:07:04,162,201601,107,-15485,21740,659.132,1231,NA,0.506,2.795,15.915,IH2120,42,57.50473,57.50013,-169.97275,-170.01848,68,9.3,4.6
2016,29-Jun,13:01:12,162,201601,108,-15486,21740,0.64,1,NA,0.516,2.81,16.396,H-21,42,57.34976,57.32896,-170.20705,-170.23353,57,7.9,7.2
2016,1-Jul,7:08:08,162,201601,109,-15567,21740,220.72,280,NA,0.503,2.768,16.714,F-21,42,56.66057,56.6835,-170.12958,-170.11197,97,8.5,5.6
2016,1-Jul,9:18:34,162,201601,110,-15568,21740,0.486,17,NA,0.522,2.959,16.994,GF2120,42,56.83137,56.83202,-169.88065,-169.929,73,8.6,6.5
2016,1-Jul,11:21:55,162,201601,111,-15569,21740,203.04,308,NA,0.51,2.782,15.365,G-21,42,56.99644,57.00537,-170.20428,-170.16162,69,9.1,6.1
2016,2-Jul,7:01:24,162,201601,113,-15571,21740,91.974,147,NA,0.504,2.727,15.283,J-19,42,57.98467,58.00921,-169.06536,-169.06607,70,10.1,4.3
2016,2-Jul,9:33:44,162,201601,114,-15572,21740,238.632,438,NA,0.493,2.724,14.892,K-19,41,58.31695,58.34135,-169.11427,-169.11861,68,10.4,4.2
2016,2-Jul,12:03:21,162,201601,115,-15573,21740,315.104,747,NA,0.507,2.812,15.271,L-19,41,58.64717,58.67206,-169.14463,-169.15339,62,10.5,4.2
2016,2-Jul,14:35:25,162,201601,116,-15574,21740,406.781,625,NA,0.514,2.83,15.792,M-19,41,58.99097,59.01622,-169.17231,-169.17878,54,10.7,4.8
2016,3-Jul,7:03:39,162,201601,117,-15575,21740,550.655,1264,NA,0.51,2.786,15.432,N-19,20,59.33171,59.3567,-169.23904,-169.2353,51,10.4,4.9
2016,3-Jul,9:23:23,162,201601,118,-15576,21740,1160.668,1803,NA,0.512,2.774,15.644,O-19,20,59.6448,59.66976,-169.26841,-169.26817,48,10.3,4.4
2016,3-Jul,11:54:52,162,201601,119,-15577,21740,1925.124,2754,NA,0.515,2.824,15.625,P-19,20,59.98487,60.00937,-169.32033,-169.33368,46,11.4,3.8
2016,3-Jul,14:23:30,162,201601,120,-15578,21740,871.314,1086,NA,0.515,2.834,15.814,Q-19,20,60.31175,60.33671,-169.33586,-169.34634,43,12.3,1.2
2016,3-Jul,16:49:22,162,201601,121,-15579,21740,396.76,498,NA,0.511,2.825,16.126,Q-20,20,60.33404,60.33763,-169.99049,-170.04098,52,10.1,1.3
2016,4-Jul,7:05:22,162,201601,122,-15580,21740,747.733,1143,NA,0.505,2.811,16.376,P-20,41,60.02011,59.99507,-169.96849,-169.96142,55,11.3,2.7
2016,4-Jul,9:36:02,162,201601,123,-15581,21740,586.285,1344,NA,0.517,2.839,16.838,O-20,41,59.68197,59.65673,-169.92464,-169.91684,57,11.9,3.7
2016,4-Jul,12:05:28,162,201601,124,-15582,21740,345.493,1117,NA,0.514,2.855,16.173,N-20,41,59.34383,59.31824,-169.8739,-169.86932,60,11.6,3.9
2016,4-Jul,14:32:39,162,201601,125,-15583,21740,286.371,594,NA,0.508,2.842,16.011,M-20,41,59.01732,58.99592,-169.84705,-169.87407,63,11.6,3.8
2016,4-Jul,16:56:20,162,201601,126,-15584,21740,230.06,404,NA,0.493,2.754,16.151,M-21,41,58.99604,58.98969,-170.45666,-170.50284,71,11.1,3.1
2016,5-Jul,7:02:43,162,201601,127,-15585,21740,132.32,237,NA,0.496,2.743,16.875,L-21,41,58.68609,58.6614,-170.43122,-170.4312,74,11,3.5
2016,5-Jul,9:37:12,162,201601,128,-15586,21740,489.064,879,NA,0.507,2.863,16.797,K-21,41,58.35307,58.32772,-170.3782,-170.36947,75,10.6,3.7
2016,5-Jul,12:07:05,162,201601,129,-15587,21740,435.132,730,NA,0.507,2.835,16.53,J-21,42,58.01375,57.98843,-170.33918,-170.34509,74,10.7,4.1
2016,10-Jul,7:37:40,162,201601,130,-15598,21740,703.19,1130,NA,0.511,2.838,17.741,G-23,61,56.98118,57.00665,-171.38473,-171.38134,110,10.3,4.9
2016,10-Jul,11:11:46,162,201601,131,-15599,21740,1381.594,2227,NA,0.511,2.848,17.965,H-23,41,57.32355,57.34915,-171.46556,-171.46348,102,10.7,4.8
2016,10-Jul,13:57:26,162,201601,132,-15600,21740,779.167,1230,NA,0.507,2.797,17.446,I-23,41,57.65507,57.68001,-171.5334,-171.52715,100,10.7,4.6
2016,10-Jul,16:41:11,162,201601,133,-15601,21740,624.97,1022,NA,0.512,2.824,17.677,J-23,41,57.99274,58.01751,-171.59328,-171.60388,98,11.2,3.4
2016,11-Jul,7:36:42,162,201601,134,-15602,21740,799.555,1096,NA,0.505,2.771,16.116,J-22,42,57.97989,58.0048,-170.97538,-170.9731,87,11.8,3.6
2016,11-Jul,10:52:08,162,201601,135,-15603,21740,837.544,1232,NA,0.509,2.83,17.11,K-22,41,58.32295,58.34841,-171.01173,-171.01071,84,12.4,2.9
2016,11-Jul,13:32:22,162,201601,136,-15604,21740,638.548,1124,NA,0.5,2.76,17.134,L-22,41,58.64986,58.67437,-171.08034,-171.07256,83,12.5,2.4
2016,11-Jul,16:46:09,162,201601,137,-15605,21740,411.6,735,NA,0.509,2.812,17.315,M-22,41,58.98769,58.9896,-171.14628,-171.09765,78,13.3,2.5
2016,12-Jul,7:32:50,162,201601,138,-15606,21740,396.314,1494,NA,0.501,2.747,15.795,N-21,41,59.30032,59.32497,-170.53573,-170.53219,68,11.8,3.3
2016,12-Jul,10:30:31,162,201601,139,-15607,21740,914.463,1446,NA,0.502,2.71,16.497,O-21,41,59.64791,59.67222,-170.58384,-170.58738,67,12.2,3.5
2016,12-Jul,13:26:16,162,201601,140,-15608,21740,432.915,1297,NA,0.503,2.777,16.917,P-21,41,59.9826,60.00751,-170.63562,-170.63174,65,13.6,3
2016,12-Jul,16:26:59,162,201601,141,-15609,21740,4164.828,6649,NA,0.511,2.798,17.099,Q-21,41,60.31761,60.34207,-170.6532,-170.66525,62,13.7,1.7
2016,13-Jul,7:35:00,162,201601,142,-15610,21740,662.253,974,NA,0.507,2.8,16.947,Q-22,41,60.32709,60.33011,-171.31289,-171.36307,67,12.5,1.7
2016,13-Jul,10:12:12,162,201601,143,-15611,21740,160.53,152,NA,0.499,2.765,17.654,R-22,41,60.63938,60.66365,-171.43242,-171.44357,63,13.4,-0.4
2016,13-Jul,12:46:36,162,201601,144,-15612,21740,236.465,292,NA,0.507,2.777,18.382,S-22,41,60.96583,60.99026,-171.4938,-171.5045,60,14,-0.5
2016,13-Jul,15:26:55,162,201601,145,-15613,21740,676.73,772,NA,0.504,2.768,17.046,S-23,41,61.00056,61.00535,-172.11071,-172.16077,64,14.1,-0.8
2016,13-Jul,18:09:38,162,201601,146,-15614,21740,368.93,494,NA,0.512,2.784,16.898,R-23,41,60.68412,60.65921,-172.11578,-172.11038,61,12.2,-0.7
2016,14-Jul,7:39:05,162,201601,147,-15615,21740,636.109,890,NA,0.526,2.983,15.763,R-24,41,60.64473,60.66571,-172.71795,-172.75185,45,8.8,3.9
2016,14-Jul,10:24:24,162,201601,148,-15616,21740,230.275,244,NA,0.496,2.761,18.788,S-24,41,60.98435,61.00609,-172.79865,-172.8233,67,12.9,-1.1
2016,14-Jul,12:54:37,162,201601,149,-15617,21740,825.425,1191,NA,0.517,2.859,17.314,S-25,41,60.994,61.00752,-173.46778,-173.51259,75,12.6,-0.9
2016,14-Jul,15:24:41,162,201601,150,-15618,21740,319.676,463,NA,0.515,2.821,17.229,T-25,82,61.31783,61.34316,-173.58192,-173.57825,74,12.7,-1.3
2016,14-Jul,18:03:53,162,201601,151,-15619,21740,187.85,276,NA,0.508,2.779,17.258,U-25,82,61.65301,61.67794,-173.66185,-173.65768,71,11.9,-1.2
2016,15-Jul,7:35:40,162,201601,152,-15649,21740,246.038,331,NA,0.515,2.846,17.363,V-25,82,61.99956,61.99953,-173.69897,-173.75312,63,9.7,-1.3
2016,15-Jul,10:47:07,162,201601,153,-15650,21740,92.866,352,NA,0.509,2.824,17.127,V-26,82,61.99854,61.99863,-174.48651,-174.54024,74,9.5,-1.4
2016,15-Jul,14:06:36,162,201601,154,-15651,21740,875.365,1371,NA,0.506,2.787,17.66,V-27,82,62.00338,62.00146,-175.14757,-175.20046,81,9.3,-1.5
2016,15-Jul,16:38:41,162,201601,155,-15652,21740,713.587,1156,NA,0.459,2.544,18.582,V-28,82,62.00318,61.9961,-175.81834,-175.86437,92,9.6,-0.5
2016,16-Jul,7:39:19,162,201601,156,-15653,21740,281.28,632,NA,0.502,2.78,17.95,U-29,90,61.66783,61.6666,-176.49527,-176.443,106,9.7,1
2016,16-Jul,10:11:05,162,201601,157,-15654,21740,538.9,2579,NA,0.508,2.782,17.446,U-28,82,61.66555,61.66569,-175.79644,-175.74407,96,9.9,0.5
2016,16-Jul,12:54:24,162,201601,158,-15655,21740,298.9,403,NA,0.497,2.691,16.79,U-27,82,61.66474,61.66737,-175.0806,-175.03024,85,9.8,-1.2
2016,16-Jul,15:13:08,162,201601,159,-15656,21740,319.265,503,NA,0.506,2.781,17.881,U-26,82,61.66522,61.6644,-174.47323,-174.4209,77,10,-1.4
2016,16-Jul,17:59:45,162,201601,160,-15657,21740,353.29,493,NA,0.504,2.777,17.244,T-26,82,61.34343,61.31944,-174.33326,-174.3188,79,10.4,-1.4
2016,17-Jul,7:35:41,162,201601,161,-15658,21740,381.512,541,NA,0.507,2.843,17.352,S-26,41,61.0006,60.99545,-174.15233,-174.20364,83,10.8,0.4
2016,17-Jul,10:20:09,162,201601,162,-15659,21740,237.992,611,NA,0.512,2.843,17.731,S-27,82,61.00094,61.00293,-174.84918,-174.90142,92,11.1,0.9
2016,17-Jul,12:59:41,162,201601,163,-15660,21740,420.71,590,NA,0.5,2.761,17.561,T-27,82,61.31388,61.3336,-174.99378,-175.02503,88,9.8,0.4
2016,17-Jul,15:36:05,162,201601,164,-15661,21740,383.22,688,NA,0.517,2.9,17.845,T-28,90,61.32942,61.31368,-175.62033,-175.66341,97,10.5,0.7
2016,19-Jul,7:36:27,162,201601,165,-15756,21740,201.3,419,NA,0.516,2.803,18.02,T-29,90,61.33178,61.33034,-176.29919,-176.3513,107,9.9,1.3
2016,19-Jul,10:15:24,162,201601,166,-15757,21740,297.34,412,NA,0.505,2.736,18.01,T-30,90,61.3335,61.32784,-176.93591,-176.9855,116,10.2,1.4
2016,19-Jul,13:24:29,162,201601,167,-15758,21740,310.3,1153,NA,0.489,2.706,18.004,S-30,90,61.00264,60.99473,-176.9596,-177.00677,121,10.2,1.5
2016,19-Jul,16:10:19,162,201601,168,-15759,21740,498.76,678,NA,0.504,2.786,17.669,S-31,90,60.99955,60.99767,-177.60973,-177.66093,135,9.8,1.4
2016,20-Jul,7:42:44,162,201601,169,-15760,21740,669.88,770,NA,0.483,2.673,18.279,R-32,61,60.6679,60.66871,-178.21515,-178.16641,162,9.7,2.4
2016,20-Jul,10:19:59,162,201601,170,-15761,21740,590.6,637,NA,0.504,2.757,18.081,R-31,61,60.66763,60.67009,-177.55344,-177.50341,148,10.2,1.5
2016,20-Jul,13:10:59,162,201601,171,-15762,21740,707.665,1092,NA,0.501,2.757,18.06,Q-31,61,60.35723,60.33419,-177.38611,-177.36762,149,10.1,1.5
2016,20-Jul,16:00:00,162,201601,172,-15763,21740,865.155,2467,NA,0.494,2.735,17.736,P-31,61,60.01601,59.99283,-177.22538,-177.20884,137,10.6,1.7
2016,20-Jul,18:51:10,162,201601,173,-15764,21740,1007.671,1591,NA,0.485,2.665,17.128,P-32,61,60.00331,60.00628,-177.84954,-177.89682,141,10.3,1.8
2016,21-Jul,7:41:08,162,201601,174,-15765,21740,474.72,1297,NA,0.496,2.609,17.849,Q-30,61,60.35076,60.32756,-176.71613,-176.70879,137,10.7,1.5
2016,21-Jul,10:38:57,162,201601,175,-15766,21740,339.2,986,NA,0.522,2.88,17.929,P-30,61,60.01446,59.99108,-176.71263,-176.73487,142,10.7,1.6
2016,21-Jul,13:36:11,162,201601,176,-15767,21740,948.838,2917,NA,0.498,2.698,17.894,O-30,61,59.69214,59.66995,-176.54815,-176.52877,136,11,1.8
2016,21-Jul,16:41:15,162,201601,177,-15768,21740,323.5,462,NA,0.496,2.669,18.232,O-31,61,59.70254,59.67863,-177.15027,-177.14572,163,10.8,2.1
2016,22-Jul,7:41:37,162,201601,178,-15775,21740,1307.603,1791,NA,0.497,2.766,18.114,N-31,61,59.34868,59.32525,-177.06069,-177.04436,150,10.6,2
2016,22-Jul,10:23:45,162,201601,179,-15776,21740,577.756,869,NA,0.509,2.777,17.663,N-30,61,59.33168,59.33458,-176.41302,-176.36469,137,10.8,2.1
2016,22-Jul,12:52:09,162,201601,180,-15777,21740,290.8,576,NA,0.496,2.712,17.519,N-29,61,59.33364,59.33297,-175.78314,-175.73563,137,11,1.7
2016,22-Jul,15:40:05,162,201601,181,-15778,21740,1384.271,2155,NA,0.508,2.786,18.156,M-29,61,59.00259,58.98586,-175.72532,-175.76132,134,10.8,2.6
2016,23-Jul,7:54:14,162,201601,182,-15783,21740,3392.061,4607,NA,0.511,2.796,18.296,M-30,61,58.99818,59.00141,-176.27945,-176.32758,135,10.7,2.7
2016,23-Jul,10:59:35,162,201601,183,-15784,21740,709.6,715,NA,0.504,2.735,18.213,M-31,61,58.99989,59.0022,-176.89021,-176.93746,137,10.7,3.2
2016,23-Jul,17:48:01,162,201601,185,-15786,21740,3.7,28,NA,0.493,2.754,18.261,L-31,61,58.66628,58.66225,-176.87926,-176.83256,137,10.6,3.4
2016,24-Jul,7:52:43,162,201601,186,-15791,21740,16.82,70,NA,0.486,2.664,17.776,L-30,61,58.66342,58.66638,-176.23912,-176.19369,141,10.5,3.2
2016,24-Jul,10:31:08,162,201601,187,-15792,21740,327.7,412,NA,0.498,2.716,17.617,L-29,61,58.66517,58.66509,-175.57682,-175.53015,136,10.7,2.8
2016,24-Jul,13:29:05,162,201601,188,-15793,21740,74.65,83,NA,0.489,2.752,17.619,L-28,61,58.68632,58.68732,-174.94156,-174.89426,194,10.9,3.7
2016,24-Jul,16:11:50,162,201601,189,-15794,21740,205.52,225,NA,0.509,2.802,18.052,L-27,61,58.68041,58.65639,-174.28511,-174.27044,157,11.3,3.8
2016,25-Jul,7:58:10,162,201601,190,-15799,21740,263.031,298,NA,0.497,2.717,17.385,K-27,61,58.34951,58.32509,-174.31535,-174.31296,169,11.1,3.9
2016,25-Jul,10:59:14,162,201601,191,-15800,21740,15.26,36,NA,0.504,2.759,17.468,K-26,61,58.3296,58.31833,-173.59309,-173.55123,116,11.3,4.1
2016,25-Jul,13:31:55,162,201601,192,-15801,21740,132.341,207,NA,0.499,2.741,17.298,J-26,61,58.01171,57.98721,-173.498,-173.49249,118,11.6,4.4
2016,25-Jul,16:09:45,162,201601,193,-15802,21740,1601.274,2498,NA,0.506,2.752,17.565,I-26,61,57.68061,57.65667,-173.39047,-173.3787,146,11.7,4.2
2016,25-Jul,18:40:53,162,201601,194,-15803,21740,392.62,638,NA,0.48,2.604,17.105,H-26,61,57.34414,57.3207,-173.32933,-173.32849,121,11.7,4.7
2016,26-Jul,8:08:20,162,201601,195,-15804,21740,6071.738,9212,NA,0.497,2.743,17.534,G-26,61,57.01199,56.99235,-173.27735,-173.25006,143,11.6,4.4
2016,26-Jul,11:48:59,162,201601,196,-15805,21740,2331.457,4187,NA,0.491,2.732,17.193,F-25,61,56.69415,56.67022,-172.57581,-172.56561,135,11.9,4.7
2017,4-Jun,8:52:09,94,201701,2,-16329,21740,95.371,97,NA,0.538,2.886,15.786,G-15,10,57.00459,57.00711,-159.15501,-159.10784,36,5.4,5.2
2017,4-Jun,13:48:23,94,201701,4,-16331,21740,193.456,212,NA,0.535,3.061,16.366,H-16,10,57.32726,57.35251,-158.40648,-158.38617,30,6.6,5.4
2017,4-Jun,16:58:35,94,201701,5,-16332,21740,714.533,733,NA,0.531,3.027,16.236,I-16,10,57.64897,57.67302,-158.37934,-158.35561,34,5,4.9
2017,5-Jun,7:18:50,94,201701,6,-16334,21740,48.85,50,NA,0.525,3.083,17.318,J-16,10,57.98366,58.00087,-158.33269,-158.29192,36,5.5,5.2
2017,5-Jun,10:24:20,94,201701,7,-16335,21740,446.988,527,NA,0.515,2.869,15.494,J-15,10,58.01041,57.99207,-158.95188,-158.98596,43,4.9,4.9
2017,5-Jun,13:49:10,94,201701,8,-16336,21740,491.743,558,NA,0.518,2.785,14.981,J-14,10,58.00409,58.01197,-159.64024,-159.59563,42,4.1,4
2017,5-Jun,17:25:48,94,201701,9,-16337,21740,81.64,87,NA,0.539,2.967,15.265,K-14,10,58.31651,58.34306,-159.55749,-159.55228,24,6.2,5.7
2017,6-Jun,7:03:21,94,201701,10,-16338,21740,218.208,225,NA,0.514,2.953,16.904,K-13,10,58.28696,58.26199,-159.97341,-159.95626,42,4.9,4.8
2017,6-Jun,10:54:16,94,201701,11,-16339,21740,26,25,NA,0.319,1.805,16.276,K-12,10,58.28478,58.28477,-160.7882,-160.8189,31,6.3,6.2
2017,6-Jun,13:11:24,94,201701,12,-16340,21740,135.972,172,NA,0.543,3.134,16.572,J-12,10,58.01869,57.99097,-160.85901,-160.86878,45,3.5,3.2
2017,6-Jun,15:49:54,94,201701,13,-16323,21740,156.21,231,NA,0.519,2.912,16.848,I-12,31,57.6788,57.65266,-160.90221,-160.90545,56,4,2.9
2017,6-Jun,18:16:51,94,201701,14,-16324,21740,38.04,56,NA,0.513,2.793,16.734,H-12,31,57.35487,57.32976,-160.9441,-160.94168,59,4.9,3.3
2017,7-Jun,6:59:07,94,201701,15,-16325,21740,494.367,705,NA,0.522,2.91,17.081,E-11,10,56.32538,56.35155,-161.61699,-161.6149,66,6.1,2.9
2017,7-Jun,9:44:01,94,201701,16,-16326,21740,896.001,1288,NA,0.401,2.126,17.096,F-11,31,56.66427,56.68328,-161.57534,-161.57127,90,6.2,1.8
2017,7-Jun,12:44:35,94,201701,17,-16327,21740,161.816,232,NA,0.521,2.724,17.233,G-11,31,56.99323,57.00699,-161.58334,-161.54631,70,5.7,2
2017,7-Jun,15:36:47,94,201701,18,-16328,21740,103.31,166,NA,0.519,2.794,17.023,G-12,31,56.99723,56.99628,-160.97261,-160.92678,64,4.9,3.2
2017,8-Jun,7:02:04,94,201701,19,-16356,21740,102.189,158,NA,0.51,2.745,16.221,H-11,31,57.32102,57.34467,-161.53523,-161.5221,57,6,3.2
2017,8-Jun,9:38:43,94,201701,20,-16357,21740,317.022,391,NA,0.522,2.922,16.448,I-11,10,57.65053,57.67665,-161.50788,-161.50231,54,3.9,2.8
