YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID,STATIONYEAR,LON,LAT
2015,-13946,31,F-10,21740,2,510,876,7,99,2015_F-10,-162.18042,56.67769
2015,-13946,31,F-10,21740,2,540,984,7,100,2015_F-10,-162.18042,56.67769
2015,-13946,31,F-10,21740,3,160,28,1,101,2015_F-10,-162.18042,56.67769
2015,-13946,31,F-10,21740,3,140,20,1,102,2015_F-10,-162.18042,56.67769
2019,-18774,31,F-10,21740,2,140,18,1,50,2019_F-10,-162.18093,56.67773
2019,-18774,31,F-10,21740,1,500,828,6,51,2019_F-10,-162.18093,56.67773
2019,-18774,31,F-10,21740,1,420,548,4,52,2019_F-10,-162.18093,56.67773
2019,-18774,31,F-10,21740,1,320,218,3,53,2019_F-10,-162.18093,56.67773
2019,-18774,31,F-10,21740,1,450,632,6,54,2019_F-10,-162.18093,56.67773
2019,-18774,31,F-10,21740,1,490,712,6,55,2019_F-10,-162.18093,56.67773
2016,-15261,31,F-10,21740,1,440,526,6,77,2016_F-10,-162.17857,56.68919
2016,-15261,31,F-10,21740,1,460,634,5,78,2016_F-10,-162.17857,56.68919
2016,-15261,31,F-10,21740,1,460,678,5,79,2016_F-10,-162.17857,56.68919
2018,-17555,31,F-11,21740,1,470,665,6,42,2018_F-11,-161.59232,56.64975
2018,-17555,31,F-11,21740,1,510,810,5,43,2018_F-11,-161.59232,56.64975
2018,-17555,31,F-11,21740,1,500,900,5,44,2018_F-11,-161.59232,56.64975
2018,-17555,31,F-11,21740,2,450,590,6,45,2018_F-11,-161.59232,56.64975
2018,-17555,31,F-11,21740,1,480,655,8,46,2018_F-11,-161.59232,56.64975
2019,-18739,31,F-11,21740,1,520,875,8,50,2019_F-11,-161.59646,56.65096
2019,-18739,31,F-11,21740,1,510,795,7,51,2019_F-11,-161.59646,56.65096
2019,-18739,31,F-11,21740,1,440,530,6,52,2019_F-11,-161.59646,56.65096
2019,-18739,31,F-11,21740,2,500,790,7,53,2019_F-11,-161.59646,56.65096
2019,-18739,31,F-11,21740,2,510,915,8,54,2019_F-11,-161.59646,56.65096
2016,-15241,31,F-11,21740,1,500,816,8,16,2016_F-11,-161.57424,56.65349
2016,-15241,31,F-11,21740,1,450,628,6,17,2016_F-11,-161.57424,56.65349
2016,-15241,31,F-11,21740,2,490,756,5,18,2016_F-11,-161.57424,56.65349
2016,-15241,31,F-11,21740,2,450,628,4,19,2016_F-11,-161.57424,56.65349
2016,-15241,31,F-11,21740,2,490,822,5,20,2016_F-11,-161.57424,56.65349
2015,-13967,31,F-11,21740,1,480,826,7,35,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,1,500,720,7,36,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,1,480,658,7,37,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,1,590,1154,7,38,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,1,440,582,6,39,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,2,490,830,7,40,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,2,410,528,3,41,2015_F-11,-161.6001,56.66233
2015,-13967,31,F-11,21740,2,430,524,5,42,2015_F-11,-161.6001,56.66233
2017,-16326,31,F-11,21740,2,380,406,4,52,2017_F-11,-161.57534,56.66427
2017,-16326,31,F-11,21740,1,420,474,4,53,2017_F-11,-161.57534,56.66427
2017,-16326,31,F-11,21740,1,460,584,7,54,2017_F-11,-161.57534,56.66427
2017,-16326,31,F-11,21740,3,140,20,1,55,2017_F-11,-161.57534,56.66427
2016,-15310,31,F-12,21740,1,530,926,8,7,2016_F-12,-161.01462,56.64691
2016,-15310,31,F-12,21740,1,520,850,7,8,2016_F-12,-161.01462,56.64691
2016,-15310,31,F-12,21740,1,480,694,9,9,2016_F-12,-161.01462,56.64691
2016,-15310,31,F-12,21740,1,410,484,5,10,2016_F-12,-161.01462,56.64691
2016,-15310,31,F-12,21740,2,460,648,4,11,2016_F-12,-161.01462,56.64691
2016,-15310,31,F-12,21740,2,550,1080,10,12,2016_F-12,-161.01462,56.64691
2015,-13931,31,F-12,21740,2,650,1550,10,37,2015_F-12,-160.97423,56.66138
2015,-13931,31,F-12,21740,2,580,1040,11,38,2015_F-12,-160.97423,56.66138
2015,-13931,31,F-12,21740,2,580,958,8,39,2015_F-12,-160.97423,56.66138
2015,-13931,31,F-12,21740,2,570,1006,8,40,2015_F-12,-160.97423,56.66138
2017,-16352,31,F-12,21740,1,440,565,5,43,2017_F-12,-160.98164,56.67107
2017,-16352,31,F-12,21740,1,500,755,5,44,2017_F-12,-160.98164,56.67107
2017,-16352,31,F-12,21740,1,480,705,5,45,2017_F-12,-160.98164,56.67107
2017,-16352,31,F-12,21740,2,470,655,5,46,2017_F-12,-160.98164,56.67107
2017,-16352,31,F-12,21740,2,400,420,4,47,2017_F-12,-160.98164,56.67107
2017,-16352,31,F-12,21740,3,130,15,1,48,2017_F-12,-160.98164,56.67107
2019,-18736,31,F-12,21740,2,480,710,6,38,2019_F-12,-160.94185,56.67444
2019,-18736,31,F-12,21740,2,580,1445,7,39,2019_F-12,-160.94185,56.67444
2019,-18736,31,F-12,21740,2,640,1690,10,40,2019_F-12,-160.94185,56.67444
2019,-18736,31,F-12,21740,1,450,580,6,41,2019_F-12,-160.94185,56.67444
2019,-18736,31,F-12,21740,1,220,85,1,42,2019_F-12,-160.94185,56.67444
2019,-18736,31,F-12,21740,3,130,20,1,43,2019_F-12,-160.94185,56.67444
2018,-17553,31,F-12,21740,1,410,430,5,32,2018_F-12,-160.9777,56.68686
2018,-17553,31,F-12,21740,1,460,600,6,33,2018_F-12,-160.9777,56.68686
2018,-17553,31,F-12,21740,1,470,580,6,34,2018_F-12,-160.9777,56.68686
2018,-17553,31,F-12,21740,2,470,610,6,35,2018_F-12,-160.9777,56.68686
2018,-17553,31,F-12,21740,2,500,730,6,36,2018_F-12,-160.9777,56.68686
2018,-17571,31,F-13,21740,1,490,788,5,42,2018_F-13,-160.3602,56.66516
2018,-17571,31,F-13,21740,1,510,880,7,43,2018_F-13,-160.3602,56.66516
2018,-17571,31,F-13,21740,1,500,752,8,44,2018_F-13,-160.3602,56.66516
2018,-17571,31,F-13,21740,1,530,862,9,45,2018_F-13,-160.3602,56.66516
2018,-17571,31,F-13,21740,2,500,778,6,46,2018_F-13,-160.3602,56.66516
2019,-18735,31,F-13,21740,1,490,520,NA,32,2019_F-13,-160.35115,56.66937
2019,-18735,31,F-13,21740,1,560,1255,13,33,2019_F-13,-160.35115,56.66937
2019,-18735,31,F-13,21740,2,520,705,6,34,2019_F-13,-160.35115,56.66937
2019,-18735,31,F-13,21740,2,520,965,6,35,2019_F-13,-160.35115,56.66937
2019,-18735,31,F-13,21740,2,620,1750,9,36,2019_F-13,-160.35115,56.66937
2019,-18735,31,F-13,21740,2,120,15,1,37,2019_F-13,-160.35115,56.66937
2016,-15312,31,F-13,21740,1,520,860,8,13,2016_F-13,-160.36641,56.66951
2016,-15312,31,F-13,21740,1,440,600,6,14,2016_F-13,-160.36641,56.66951
2016,-15312,31,F-13,21740,1,520,832,8,15,2016_F-13,-160.36641,56.66951
2016,-15312,31,F-13,21740,1,500,722,8,16,2016_F-13,-160.36641,56.66951
2015,-13930,31,F-13,21740,1,520,744,8,33,2015_F-13,-160.36061,56.67134
2015,-13930,31,F-13,21740,1,510,764,7,34,2015_F-13,-160.36061,56.67134
2015,-13930,31,F-13,21740,1,540,996,7,35,2015_F-13,-160.36061,56.67134
2015,-13930,31,F-13,21740,2,500,880,8,36,2015_F-13,-160.36061,56.67134
2017,-16351,31,F-13,21740,3,140,20,1,37,2017_F-13,-160.35199,56.67948
2017,-16351,31,F-13,21740,2,470,645,6,38,2017_F-13,-160.35199,56.67948
2017,-16351,31,F-13,21740,2,500,760,5,39,2017_F-13,-160.35199,56.67948
2017,-16351,31,F-13,21740,1,590,1265,9,40,2017_F-13,-160.35199,56.67948
2017,-16351,31,F-13,21740,1,500,750,5,41,2017_F-13,-160.35199,56.67948
2017,-16351,31,F-13,21740,1,550,800,9,42,2017_F-13,-160.35199,56.67948
2016,-15314,10,F-14,21740,1,570,1124,8,17,2016_F-14,-159.71866,56.65777
2016,-15314,10,F-14,21740,1,570,1052,8,18,2016_F-14,-159.71866,56.65777
2016,-15314,10,F-14,21740,2,540,796,7,19,2016_F-14,-159.71866,56.65777
2016,-15314,10,F-14,21740,2,530,688,6,20,2016_F-14,-159.71866,56.65777
2016,-15314,10,F-14,21740,2,160,20,1,21,2016_F-14,-159.71866,56.65777
2016,-15314,10,F-14,21740,2,170,32,1,22,2016_F-14,-159.71866,56.65777
2017,-16341,10,F-14,21740,1,610,1385,9,1,2017_F-14,-159.77746,56.66932
2017,-16341,10,F-14,21740,1,520,645,9,2,2017_F-14,-159.77746,56.66932
2017,-16341,10,F-14,21740,1,580,1100,10,3,2017_F-14,-159.77746,56.66932
2017,-16341,10,F-14,21740,2,520,575,6,4,2017_F-14,-159.77746,56.66932
2017,-16341,10,F-14,21740,2,580,870,9,5,2017_F-14,-159.77746,56.66932
2015,-13929,10,F-14,21740,1,640,1466,10,29,2015_F-14,-159.74242,56.6781
2015,-13929,10,F-14,21740,1,640,1684,7,30,2015_F-14,-159.74242,56.6781
2015,-13929,10,F-14,21740,2,620,1492,11,31,2015_F-14,-159.74242,56.6781
2015,-13929,10,F-14,21740,2,580,1302,7,32,2015_F-14,-159.74242,56.6781
2018,-17570,10,F-14,21740,3,170,34,1,41,2018_F-14,-159.73085,56.68998
2015,-14194,50,F-18,21740,1,400,442,6,545,2015_F-18,-168.28141,56.65174
2015,-14194,50,F-18,21740,1,490,756,7,546,2015_F-18,-168.28141,56.65174
2015,-14194,50,F-18,21740,1,500,798,7,547,2015_F-18,-168.28141,56.65174
2015,-14194,50,F-18,21740,2,570,1172,8,548,2015_F-18,-168.28141,56.65174
2015,-14194,50,F-18,21740,2,510,786,7,549,2015_F-18,-168.28141,56.65174
2015,-14194,50,F-18,21740,2,470,662,5,550,2015_F-18,-168.28141,56.65174
2019,-19063,50,F-18,21740,2,490,980,7,187,2019_F-18,-168.31849,56.65516
2019,-19063,50,F-18,21740,2,500,840,6,188,2019_F-18,-168.31849,56.65516
2019,-19063,50,F-18,21740,2,490,830,7,189,2019_F-18,-168.31849,56.65516
2019,-19063,50,F-18,21740,1,480,700,6,190,2019_F-18,-168.31849,56.65516
2019,-19063,50,F-18,21740,1,470,740,7,191,2019_F-18,-168.31849,56.65516
2017,-16670,50,F-18,21740,2,500,836,9,442,2017_F-18,-168.29087,56.65854
2017,-16670,50,F-18,21740,1,510,872,9,443,2017_F-18,-168.29087,56.65854
2017,-16670,50,F-18,21740,1,440,662,5,444,2017_F-18,-168.29087,56.65854
2016,-15504,50,F-18,21740,2,190,44,2,454,2016_F-18,-168.28251,56.67271
2016,-15504,50,F-18,21740,1,420,560,4,455,2016_F-18,-168.28251,56.67271
2016,-15504,50,F-18,21740,1,570,1132,9,456,2016_F-18,-168.28251,56.67271
2016,-15504,50,F-18,21740,1,540,876,8,457,2016_F-18,-168.28251,56.67271
2016,-15504,50,F-18,21740,2,470,580,9,458,2016_F-18,-168.28251,56.67271
2016,-15504,50,F-18,21740,2,380,422,4,459,2016_F-18,-168.28251,56.67271
2018,-17841,50,F-18,21740,1,430,558,5,369,2018_F-18,-168.30104,56.67989
2018,-17841,50,F-18,21740,1,440,594,5,370,2018_F-18,-168.30104,56.67989
2018,-17841,50,F-18,21740,1,420,490,5,371,2018_F-18,-168.30104,56.67989
2018,-17841,50,F-18,21740,2,480,806,5,372,2018_F-18,-168.30104,56.67989
2018,-17841,50,F-18,21740,2,430,468,5,373,2018_F-18,-168.30104,56.67989
2017,-16945,32,F-19,21740,1,540,880,10,455,2017_F-19,-168.89419,56.65899
2017,-16945,32,F-19,21740,1,500,745,9,456,2017_F-19,-168.89419,56.65899
2017,-16945,32,F-19,21740,2,430,545,5,457,2017_F-19,-168.89419,56.65899
2017,-16945,32,F-19,21740,2,440,580,5,458,2017_F-19,-168.89419,56.65899
2017,-16945,32,F-19,21740,2,440,600,4,459,2017_F-19,-168.89419,56.65899
2016,-15400,32,F-19,21740,1,510,764,8,337,2016_F-19,-168.90882,56.66059
2016,-15400,32,F-19,21740,1,490,610,8,338,2016_F-19,-168.90882,56.66059
2016,-15400,32,F-19,21740,1,430,590,4,339,2016_F-19,-168.90882,56.66059
2016,-15400,32,F-19,21740,2,570,942,8,340,2016_F-19,-168.90882,56.66059
2016,-15400,32,F-19,21740,2,470,660,9,341,2016_F-19,-168.90882,56.66059
2018,-17850,32,F-19,21740,1,440,588,5,414,2018_F-19,-168.94064,56.6717
2018,-17850,32,F-19,21740,1,450,586,5,415,2018_F-19,-168.94064,56.6717
2018,-17850,32,F-19,21740,1,440,474,5,416,2018_F-19,-168.94064,56.6717
2018,-17850,32,F-19,21740,2,440,608,5,417,2018_F-19,-168.94064,56.6717
2018,-17850,32,F-19,21740,2,370,374,4,418,2018_F-19,-168.94064,56.6717
2015,-14516,32,F-19,21740,2,550,972,7,478,2015_F-19,-168.90937,56.68147
2015,-14516,32,F-19,21740,2,510,950,7,479,2015_F-19,-168.90937,56.68147
2015,-14516,32,F-19,21740,2,510,748,7,480,2015_F-19,-168.90937,56.68147
2015,-14516,32,F-19,21740,1,470,570,7,481,2015_F-19,-168.90937,56.68147
2015,-14516,32,F-19,21740,1,500,778,7,482,2015_F-19,-168.90937,56.68147
2015,-14516,32,F-19,21740,1,490,748,7,483,2015_F-19,-168.90937,56.68147
2019,-19097,32,F-19,21740,1,480,750,7,294,2019_F-19,-168.88859,56.68304
2019,-19097,32,F-19,21740,1,450,630,7,295,2019_F-19,-168.88859,56.68304
2019,-19097,32,F-19,21740,1,480,735,7,296,2019_F-19,-168.88859,56.68304
2019,-19097,32,F-19,21740,2,480,780,6,297,2019_F-19,-168.88859,56.68304
2019,-19097,32,F-19,21740,2,500,815,7,298,2019_F-19,-168.88859,56.68304
2015,-14518,32,F-20,21740,1,460,658,7,484,2015_F-20,-169.48994,56.6614
2015,-14518,32,F-20,21740,1,500,696,6,485,2015_F-20,-169.48994,56.6614
2015,-14518,32,F-20,21740,1,360,376,3,486,2015_F-20,-169.48994,56.6614
2015,-14518,32,F-20,21740,2,380,374,4,487,2015_F-20,-169.48994,56.6614
2015,-14518,32,F-20,21740,2,490,710,7,488,2015_F-20,-169.48994,56.6614
2015,-14518,32,F-20,21740,2,500,726,8,489,2015_F-20,-169.48994,56.6614
2018,-17849,32,F-20,21740,1,500,759,7,409,2018_F-20,-169.5519,56.67678
2018,-17849,32,F-20,21740,1,410,498,5,410,2018_F-20,-169.5519,56.67678
2018,-17849,32,F-20,21740,2,550,850,10,411,2018_F-20,-169.5519,56.67678
2018,-17849,32,F-20,21740,2,470,718,8,412,2018_F-20,-169.5519,56.67678
2018,-17849,32,F-20,21740,2,290,156,2,413,2018_F-20,-169.5519,56.67678
2017,-16946,32,F-20,21740,2,490,710,6,460,2017_F-20,-169.47588,56.6784
2017,-16946,32,F-20,21740,2,450,590,6,461,2017_F-20,-169.47588,56.6784
2017,-16946,32,F-20,21740,1,520,895,9,462,2017_F-20,-169.47588,56.6784
2017,-16946,32,F-20,21740,1,500,690,9,463,2017_F-20,-169.47588,56.6784
2017,-16946,32,F-20,21740,1,450,750,6,464,2017_F-20,-169.47588,56.6784
2016,-15567,42,F-21,21740,1,260,118,2,385,2016_F-21,-170.12958,56.66057
2016,-15567,42,F-21,21740,1,520,846,9,386,2016_F-21,-170.12958,56.66057
2016,-15567,42,F-21,21740,2,540,1116,9,387,2016_F-21,-170.12958,56.66057
2016,-15567,42,F-21,21740,2,530,952,7,388,2016_F-21,-170.12958,56.66057
2016,-15567,42,F-21,21740,2,500,922,7,389,2016_F-21,-170.12958,56.66057
2019,-19103,42,F-21,21740,1,480,775,6,324,2019_F-21,-170.13446,56.66181
2019,-19103,42,F-21,21740,2,510,930,6,325,2019_F-21,-170.13446,56.66181
2019,-19103,42,F-21,21740,2,520,980,7,326,2019_F-21,-170.13446,56.66181
2019,-19103,42,F-21,21740,2,530,955,10,327,2019_F-21,-170.13446,56.66181
2019,-19103,42,F-21,21740,1,440,675,7,328,2019_F-21,-170.13446,56.66181
2015,-14520,42,F-21,21740,1,530,954,7,498,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,1,470,762,7,499,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,1,490,772,7,500,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,2,200,48,1,504,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,2,510,860,7,501,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,2,560,1046,8,502,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,2,520,844,7,503,2015_F-21,-170.11663,56.66199
2015,-14520,42,F-21,21740,2,170,28,1,505,2015_F-21,-170.11663,56.66199
2017,-16947,42,F-21,21740,2,440,610,5,465,2017_F-21,-170.07482,56.66914
2017,-16947,42,F-21,21740,2,440,670,5,466,2017_F-21,-170.07482,56.66914
2017,-16947,42,F-21,21740,1,460,670,7,467,2017_F-21,-170.07482,56.66914
2017,-16947,42,F-21,21740,2,410,465,4,468,2017_F-21,-170.07482,56.66914
2017,-16947,42,F-21,21740,2,410,505,4,469,2017_F-21,-170.07482,56.66914
2018,-17848,42,F-21,21740,1,520,774,NA,404,2018_F-21,-170.16279,56.66992
2018,-17848,42,F-21,21740,1,430,552,5,405,2018_F-21,-170.16279,56.66992
2018,-17848,42,F-21,21740,1,450,624,6,406,2018_F-21,-170.16279,56.66992
2018,-17848,42,F-21,21740,1,410,494,5,407,2018_F-21,-170.16279,56.66992
2018,-17848,42,F-21,21740,1,440,668,5,408,2018_F-21,-170.16279,56.66992
2018,-17847,61,F-22,21740,1,500,756,8,399,2018_F-22,-170.73034,56.65084
2018,-17847,61,F-22,21740,1,470,694,7,400,2018_F-22,-170.73034,56.65084
2018,-17847,61,F-22,21740,2,460,652,5,401,2018_F-22,-170.73034,56.65084
2018,-17847,61,F-22,21740,2,450,654,5,402,2018_F-22,-170.73034,56.65084
2018,-17847,61,F-22,21740,2,450,588,5,403,2018_F-22,-170.73034,56.65084
2016,-15588,61,F-22,21740,2,420,504,5,531,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,2,490,840,6,532,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,2,480,712,7,533,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,2,510,788,8,534,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,2,500,748,9,535,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,1,260,118,2,536,2016_F-22,-170.73606,56.65808
2016,-15588,61,F-22,21740,2,150,26,1,537,2016_F-22,-170.73606,56.65808
2017,-16810,61,F-22,21740,2,420,558,5,531,2017_F-22,-170.71913,56.65814
2017,-16810,61,F-22,21740,2,410,560,4,532,2017_F-22,-170.71913,56.65814
2017,-16810,61,F-22,21740,2,490,844,5,533,2017_F-22,-170.71913,56.65814
2017,-16810,61,F-22,21740,2,540,870,9,534,2017_F-22,-170.71913,56.65814
2017,-16810,61,F-22,21740,1,410,436,6,535,2017_F-22,-170.71913,56.65814
2017,-16810,61,F-22,21740,2,170,32,1,536,2017_F-22,-170.71913,56.65814
2015,-14525,61,F-22,21740,3,140,14,1,537,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,1,530,1044,8,530,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,1,530,864,10,531,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,1,480,790,6,532,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,2,540,906,7,533,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,2,460,774,7,534,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,2,540,1122,8,535,2015_F-22,-170.74272,56.67132
2015,-14525,61,F-22,21740,2,170,24,1,536,2015_F-22,-170.74272,56.67132
2019,-19102,61,F-22,21740,1,540,1030,12,319,2019_F-22,-170.73415,56.67279
2019,-19102,61,F-22,21740,1,470,850,8,320,2019_F-22,-170.73415,56.67279
2019,-19102,61,F-22,21740,2,490,880,7,321,2019_F-22,-170.73415,56.67279
2019,-19102,61,F-22,21740,2,490,850,6,322,2019_F-22,-170.73415,56.67279
2019,-19102,61,F-22,21740,2,520,890,9,323,2019_F-22,-170.73415,56.67279
2015,-14527,61,F-23,21740,2,470,766,6,546,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,2,440,690,7,547,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,2,440,658,7,548,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,2,580,1212,9,549,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,2,170,36,1,550,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,1,560,1194,9,551,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,1,500,868,8,552,2015_F-23,-171.35569,56.659
2015,-14527,61,F-23,21740,1,160,32,1,553,2015_F-23,-171.35569,56.659
2017,-16793,61,F-23,21740,2,500,798,9,576,2017_F-23,-171.34949,56.65902
2017,-16793,61,F-23,21740,1,460,734,7,580,2017_F-23,-171.34949,56.65902
2017,-16793,61,F-23,21740,2,470,780,5,577,2017_F-23,-171.34949,56.65902
2017,-16793,61,F-23,21740,1,430,648,6,578,2017_F-23,-171.34949,56.65902
2017,-16793,61,F-23,21740,1,480,698,9,579,2017_F-23,-171.34949,56.65902
2017,-16793,61,F-23,21740,2,210,68,1,581,2017_F-23,-171.34949,56.65902
2018,-17891,61,F-23,21740,1,580,1102,10,454,2018_F-23,-171.3395,56.68085
2018,-17891,61,F-23,21740,2,440,638,5,455,2018_F-23,-171.3395,56.68085
2018,-17891,61,F-23,21740,2,470,806,6,456,2018_F-23,-171.3395,56.68085
2018,-17891,61,F-23,21740,2,480,702,6,457,2018_F-23,-171.3395,56.68085
2018,-17891,61,F-23,21740,2,430,534,5,458,2018_F-23,-171.3395,56.68085
2019,-19244,61,F-23,21740,1,490,880,6,465,2019_F-23,-171.3587,56.68099
2019,-19244,61,F-23,21740,1,480,755,6,466,2019_F-23,-171.3587,56.68099
2019,-19244,61,F-23,21740,1,460,690,6,467,2019_F-23,-171.3587,56.68099
2019,-19244,61,F-23,21740,1,190,45,1,468,2019_F-23,-171.3587,56.68099
2019,-19244,61,F-23,21740,2,460,765,5,469,2019_F-23,-171.3587,56.68099
2019,-19244,61,F-23,21740,2,470,715,6,470,2019_F-23,-171.3587,56.68099
2016,-15595,61,F-23,21740,2,430,634,4,566,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,2,410,508,4,567,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,2,270,140,2,568,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,1,150,26,1,569,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,1,490,800,8,570,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,1,500,874,8,571,2016_F-23,-171.35406,56.68308
2016,-15595,61,F-23,21740,1,450,588,7,572,2016_F-23,-171.35406,56.68308
2016,-15625,61,F-24,21740,2,490,714,8,582,2016_F-24,-171.94788,56.65712
2016,-15625,61,F-24,21740,2,470,848,7,583,2016_F-24,-171.94788,56.65712
2016,-15625,61,F-24,21740,1,540,1042,7,580,2016_F-24,-171.94788,56.65712
2016,-15625,61,F-24,21740,2,500,862,8,581,2016_F-24,-171.94788,56.65712
2016,-15625,61,F-24,21740,2,490,698,8,584,2016_F-24,-171.94788,56.65712
2017,-16961,61,F-24,21740,2,490,898,9,668,2017_F-24,-171.95337,56.66562
2017,-16961,61,F-24,21740,2,440,686,5,667,2017_F-24,-171.95337,56.66562
2017,-16961,61,F-24,21740,1,430,614,4,669,2017_F-24,-171.95337,56.66562
2017,-16961,61,F-24,21740,1,420,560,5,670,2017_F-24,-171.95337,56.66562
2017,-16961,61,F-24,21740,1,460,852,7,671,2017_F-24,-171.95337,56.66562
2015,-14797,61,F-24,21740,2,170,30,1,1114,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,2,450,724,6,1115,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,2,470,704,6,1116,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,1,510,954,7,1117,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,1,430,616,6,1118,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,1,460,704,7,1119,2015_F-24,-171.99394,56.67805
2015,-14797,61,F-24,21740,1,510,906,7,1120,2015_F-24,-171.99394,56.67805
2017,-16948,61,F-25,21740,1,440,585,5,470,2017_F-25,-172.54418,56.64971
2017,-16948,61,F-25,21740,1,440,575,4,471,2017_F-25,-172.54418,56.64971
2017,-16948,61,F-25,21740,1,460,700,8,472,2017_F-25,-172.54418,56.64971
2017,-16948,61,F-25,21740,2,390,465,4,473,2017_F-25,-172.54418,56.64971
2017,-16948,61,F-25,21740,2,490,925,8,474,2017_F-25,-172.54418,56.64971
2018,-17973,61,F-25,21740,1,570,1038,8,546,2018_F-25,-172.57788,56.6669
2018,-17973,61,F-25,21740,1,540,972,9,547,2018_F-25,-172.57788,56.6669
2018,-17973,61,F-25,21740,2,450,818,5,548,2018_F-25,-172.57788,56.6669
2018,-17973,61,F-25,21740,3,170,36,1,549,2018_F-25,-172.57788,56.6669
2019,-19223,61,F-25,21740,3,150,30,1,444,2019_F-25,-172.59582,56.67724
2019,-19223,61,F-25,21740,1,480,825,7,445,2019_F-25,-172.59582,56.67724
2019,-19223,61,F-25,21740,2,500,940,6,446,2019_F-25,-172.59582,56.67724
2019,-19223,61,F-25,21740,2,450,630,5,447,2019_F-25,-172.59582,56.67724
2019,-19223,61,F-25,21740,1,500,865,7,448,2019_F-25,-172.59582,56.67724
2019,-19223,61,F-25,21740,1,430,670,6,449,2019_F-25,-172.59582,56.67724
2015,-14764,61,F-25,21740,1,180,38,1,1202,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,1,180,36,1,1203,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,1,520,864,8,1204,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,2,520,882,8,1205,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,2,540,1146,8,1206,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,2,560,1136,10,1207,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,2,510,980,7,1208,2015_F-25,-172.56849,56.69276
2015,-14764,61,F-25,21740,2,610,1276,9,1209,2015_F-25,-172.56849,56.69276
2016,-15805,61,F-25,21740,1,440,525,4,806,2016_F-25,-172.57581,56.69415
2016,-15805,61,F-25,21740,1,430,580,5,807,2016_F-25,-172.57581,56.69415
2016,-15805,61,F-25,21740,2,520,910,7,808,2016_F-25,-172.57581,56.69415
2016,-15805,61,F-25,21740,2,410,505,4,809,2016_F-25,-172.57581,56.69415
2016,-15805,61,F-25,21740,2,430,615,4,810,2016_F-25,-172.57581,56.69415
2019,-19065,31,G-01,21740,1,490,875,6,197,2019_G-01,-167.68022,56.97769
2019,-19065,31,G-01,21740,1,460,780,5,198,2019_G-01,-167.68022,56.97769
2019,-19065,31,G-01,21740,1,440,580,6,199,2019_G-01,-167.68022,56.97769
